11	25120	1387.829211	72
21	624	297.9994368	127
21	24929	298.5887652	127
40	18834	201.6801235	142
40	20619	380.5302868	135
42	2809	229.4387912	178
47	27019	861.7876078	138
59	1819	2242.836993	59
104	6839	251.9739599	100
104	8341	314.0013087	101
113	26091	467.106288	111
131	11248	500.3229612	132
131	16559	726.7210979	128
158	5414	202.5028555	146
163	18487	703.4850972	116
217	11433	209.6235786	264
276	23141	375.030522	129
282	26366	283.5759389	182
324	28022	609.2463683	135
351	4502	511.5005896	122
351	6282	491.6111891	115
351	24821	567.1164397	124
359	20879	198.8982206	169
375	28022	520.6499786	151
379	16972	1473.322999	97
379	22209	1425.95773	94
381	25153	231.4229592	175
388	14026	1138.23281	93
400	28056	203.0681344	142
403	10508	562.7577258	111
413	5009	511.6967542	81
413	25377	584.9102449	74
416	9042	857.0308057	144
421	26520	623.6936328	65
480	16458	297.5356398	109
512	2632	746.502779	82
512	3284	799.6665099	81
512	14604	625.6640184	77
513	25729	184.4408027	98
518	27557	853.5697441	96
522	24927	357.0488672	145
552	3877	649.8182587	74
584	10003	2303.661341	64
598	23517	353.1445157	135
605	21565	254.2452592	206
627	13619	218.3198286	175
627	20113	222.3468857	180
628	3673	300.7063179	122
641	14173	554.2177085	86
641	20661	546.0705652	84
653	23177	204.8592379	117
665	12777	616.998129	86
665	15246	599.0683641	87
705	17917	190.3064626	179
724	21141	1167.979623	97
732	18066	762.1368127	121
765	13281	377.8008871	78
766	22721	979.4276986	112
766	25029	963.8662675	113
780	16997	1578.980143	97
791	14797	706.174591	102
839	7210	426.0530212	102
885	8015	207.2336811	151
893	15154	355.4347617	87
921	20531	273.9079582	184
938	5079	275.9784702	194
952	16746	189.2958547	180
973	6237	548.0284954	161
975	14768	190.4123802	178
992	13145	1668.955979	76
1015	9232	675.7227303	122
1024	25141	220.2860892	176
1041	5906	242.5295206	162
1043	14632	419.6862122	105
1049	20539	878.3386968	84
1051	12259	830.0775285	85
1052	11478	780.7286598	97
1069	20798	202.0014877	202
1094	27864	214.3079814	154
1099	28150	248.6414984	168
1100	14068	1042.221037	127
1122	18744	488.4812881	108
1163	1892	231.0015927	158
1174	11911	649.7538626	119
1181	3226	376.9945538	173
1181	4862	342.7926623	176
1181	4949	359.4399749	171
1181	8218	374.0101408	164
1181	26992	352.4091503	175
1182	24573	252.2677504	164
1183	18523	220.6158653	153
1197	18044	273.9286482	106
1202	7922	357.6827001	96
1212	15325	187.2848936	157
1245	10293	626.2442293	123
1245	18810	549.9969676	133
1248	17724	193.481192	187
1251	14315	3842.280373	84
1258	19904	476.9580385	173
1287	6948	350.7204475	131
1299	2009	402.6881615	156
1300	18214	212.4334394	211
1300	23571	202.2770703	216
1327	21235	1753.800031	93
1348	12498	346.582682	155
1355	9942	275.4930562	114
1355	17839	201.9923669	126
1355	24962	274.1896984	114
1364	3594	380.2967896	153
1367	4407	401.1601007	151
1385	9130	1572.638298	93
1477	19109	317.8861116	115
1484	5908	1236.362741	69
1484	19832	1235.973033	69
1504	3458	203.9329739	194
1536	2904	409.5736468	116
1536	4000	361.8252424	128
1536	8834	422.8561264	111
1536	10808	398.0727775	123
1536	16013	417.7504103	115
1536	20542	439.8055086	110
1536	24795	330.9536603	126
1548	1280	711.7557346	108
1561	19540	750.3071231	88
1584	17163	222.8597917	121
1635	16920	206.3097843	120
1660	9042	1060.948712	140
1674	19131	244.858185	82
1713	17724	192.3525507	181
1716	19962	468.4441382	134
1716	26445	288.1514119	140
1725	25948	434.3059074	133
