9	10508	345.6642712	146
11	3479	965.6365489	89
15	4642	1184.498698	60
31	14495	316.6595613	120
41	11401	1399.575585	88
43	2338	428.4153971	58
44	10839	417.7373011	141
47	9144	790.5305836	108
62	8701	312.4123298	110
63	13188	1218.494999	93
69	15293	1548.584715	54
86	10393	584.8200223	69
86	12177	748.9297141	72
88	4624	721.9398881	95
97	14527	1216.902364	69
99	6386	957.1026569	106
99	6746	1091.74621	106
102	11409	234.7851908	151
105	7915	1139.044733	127
117	8727	1890.032803	88
130	15338	1039.465371	77
135	9171	407.2882427	187
146	14762	1395.86809	83
161	11985	2670.628649	45
170	17738	1556.220019	74
177	12631	543.9563234	105
179	13226	985.4058691	84
183	5310	228.4932557	119
191	12291	379.0898895	113
211	17738	1586.353632	72
219	10078	412.1806014	174
225	9088	1050.848219	76
225	11662	1256.763963	76
234	962	444.381848	151
234	9375	418.419626	151
243	17730	661.4388756	70
245	16066	1648.906699	65
245	17508	1441.97111	64
272	505	344.4440227	127
277	11257	509.4801391	87
309	14975	1045.192529	80
311	7111	194.5197562	118
316	2515	444.2231749	79
321	854	338.1728617	169
321	17692	288.3814252	164
324	6153	480.5814297	85
324	15192	543.6685513	77
336	2046	244.0835099	122
339	13319	1144.405664	47
341	17520	3290.692211	36.92365229
345	16972	824.2566775	115
348	4593	2999.71701	28.36356641
349	2639	318.5953974	95
350	854	395.0249727	148
350	17692	373.9378594	152
352	3662	532.0881894	95
359	8799	500.926833	124
372	17738	1560.406015	75
374	14407	638.4532599	137
390	1788	383.6467324	150
394	3602	3521.140856	68
404	17738	1588.557738	71
406	1171	455.6453352	125
407	6225	181.4210441	143
412	5972	783.2670703	97
421	10163	353.196188	117
451	9222	498.2959399	90
451	11344	400.5778942	103
452	11807	3014.041882	47
463	254	704.666082	111
467	10522	223.8059015	124
479	2010	889.6652612	100
479	4105	869.8906116	105
480	2639	309.2544479	99
493	12188	197.3987974	173
503	7647	295.4213881	106
519	859	505.2866334	101
522	1952	611.7691963	112
524	13226	966.830629	86
525	11304	341.2887253	117
526	9946	686.506177	104
527	3636	555.8911331	109
541	2451	912.5793217	93
543	4649	1312.218606	108
543	14161	1542.991661	100
546	8269	1761.872426	106
556	7687	1073.092669	65
561	854	355.7743405	158
561	17692	304.2614354	147
562	17738	1591.497418	71
563	994	919.0572721	95
575	11946	307.854875	142
577	1014	1025.547948	46
578	8876	378.3611693	109
581	16650	838.7133554	109
582	155	362.6431882	103
582	13660	367.4114055	106
594	17654	256.9015687	154
597	103	384.0815178	82
602	5620	460.0801245	94
