2	5047	501.9446801	131
7	640	1352.678556	77
27	9296	302.3583684	135
38	384	1126.936143	103
50	770	717.1565182	88
56	1413	1080.40385	119
70	1983	815.1406199	76
70	9738	814.4441195	76
75	7634	460.4147299	142
76	2569	737.1709278	137
77	4185	184.7571078	238
85	8494	280.279877	117
87	5122	246.7886452	100
98	428	497.0225745	150
125	3822	626.9200316	149
131	6178	992.8299526	117
169	3659	546.6876986	119
176	8768	3046.410269	51
195	4167	1822.576147	99
205	1750	701.6339353	143
216	4685	889.969452	105
217	1374	1905.958364	101
219	2440	833.4499017	108
221	1778	194.8862712	159
223	9591	287.9483355	126
233	1781	761.4410044	104
233	8453	969.9871222	109
241	4686	189.3376588	178
246	8039	1688.304208	99
263	8838	481.8484101	100
268	9109	1951.240323	56
272	1682	199.0282501	175
275	4193	446.6428118	93
280	7452	190.7841291	123
288	3013	247.3678457	156
290	7240	245.9312497	236
311	9685	201.8555219	128
320	2845	232.8709697	224
320	5347	272.145087	196
342	233	487.4026989	111
343	4637	2778.784751	72
354	1819	835.8696863	190
355	3333	1373.105179	62
365	283	470.9049852	132
365	3323	352.6482706	145
380	6166	1077.538131	76
393	1130	1911.024792	69
399	8034	258.5894423	108
406	8404	359.1849622	124
411	3699	430.5453872	151
437	1179	857.944094	119
437	2895	826.2468618	125
450	8367	3097.964297	73
451	4902	1269.327561	74
452	9049	925.8156447	97
462	2165	1786.138987	101
473	877	465.1252404	102
476	221	1980.314164	95
481	3222	1056.888486	105
482	8979	671.4672215	65
491	9884	293.1030315	148
495	6761	255.1400508	141
500	1676	1308.589923	106
510	5137	591.919175	127
510	7880	550.8625652	128
510	9292	373.3027774	141
514	6697	335.9545116	148
517	3706	458.2768589	132
537	3519	1571.226922	108
543	1004	618.174509	122
543	2815	441.376666	133
547	6392	1444.18829	67
547	9698	1431.551007	61
570	6311	1002.849506	91
571	4684	925.1432022	110
580	3861	845.5680362	107
585	3651	255.5801822	126
595	1479	324.257882	129
609	5417	642.8308187	144
618	7600	429.8356435	112
645	8071	1760.393093	94
649	4044	677.2691046	139
649	7235	562.7004962	138
681	3565	1285.091968	62
690	9726	213.2353126	141
693	7728	3447.262819	85
700	3087	893.7496741	97
706	390	879.4754654	105
720	7260	1050.484226	158
762	7338	1725.460446	110
764	628	221.2247206	105
764	3863	265.1166333	94
764	7818	261.9472385	106
786	7169	1080.694727	102
797	8320	252.7538169	123
815	140	1954.684318	84
816	5897	650.8648225	96
825	6161	327.6837162	139
839	7732	700.712867	146
841	217	736.8432919	108
842	7535	861.103441	104
845	7678	1208.627757	86
866	3262	239.8416388	116
877	1056	1349.546389	101
912	6086	1050.041684	92
914	6319	2001.064548	71
