11	7426	247.6161329	149
16	4644	7375.925418	56
26	2323	803.7176331	114
26	6477	809.3249408	119
30	9844	922.9424403	52
32	8112	452.8437727	159
36	13939	700.0542874	196
38	1350	554.778405	166
41	9585	1072.431897	117
46	8307	370.2297052	114
49	4099	2134.872419	91
59	13127	898.8637851	185
62	809	254.0622588	171
66	10463	621.4780752	93
66	11934	566.4391464	95
68	5655	1354.703032	82
72	10246	851.7300029	106
75	9513	716.2287394	86
76	12021	660.2800992	79
82	8876	186.8002213	174
87	2395	476.6244499	93
88	13322	1898.120642	62
103	3435	1506.511441	93
106	2432	203.7917646	186
107	5371	589.6565988	91
108	9954	1939.742332	83
109	5845	1130.401188	129
110	9995	2036.936379	47
111	9945	684.6116528	110
116	8950	570.3053692	155
118	5975	1444.441681	59
120	2977	2903.613821	27.1437722
121	13439	4447.698502	57
122	2112	712.9460802	128
125	9327	865.108499	122
128	7747	2057.922336	65
133	7756	1082.728492	42.1285547
135	1374	1140.938746	36.92365229
137	4585	744.7965925	36.92365229
139	2367	2125.95715	110
147	12795	362.1585077	175
148	2462	1061.305108	144
155	4518	646.6562706	106
161	8212	1071.340076	70
162	2658	2332.586559	96
165	6658	527.2360713	158
168	7361	912.6387943	93
170	1486	1102.952399	151
177	10950	1366.409011	82
178	215	314.6070482	185
178	328	310.4996742	210
178	985	193.7302957	184
178	1395	275.4650447	199
178	12249	313.8880348	207
181	13091	279.536713	117
187	5007	511.4296131	116
189	960	929.8649036	110
191	10674	1212.786242	30.2968022
199	5803	568.0137367	99
200	8700	800.9730028	95
202	7249	446.8027018	140
204	2268	785.9959235	104
205	7554	1861.165031	47
208	5019	1221.713159	75
211	7324	3968.68087	76
212	5024	821.2443013	85
213	4701	1064.865889	118
213	12573	1087.888044	116
213	13041	811.592439	120
214	8988	353.8511155	139
216	10696	226.42717	110
218	2380	1506.577528	82
221	10712	1091.310307	112
221	13049	567.212675	122
224	4598	2545.843267	72
235	1255	549.3436016	92
240	7110	200.5813065	160
245	11257	401.1156586	118
246	2623	858.358004	72
250	10269	768.2649461	144
252	1719	762.9504523	103
255	925	188.7537682	193
257	6935	446.7815058	170
