5	9615	600.1094475	124
55	10022	289.5531765	117
62	7648	252.3432488	176
86	6912	348.4691824	160
92	3258	323.999025	120
92	3606	312.4758848	126
92	8541	286.0029697	133
92	11469	286.0029697	133
119	10454	674.4938816	123
121	5975	815.6809531	96
129	2290	249.3526129	172
173	5666	635.9027249	89
173	11792	719.6980118	79
212	6287	704.2572101	74
214	5311	1695.884755	68
218	9105	436.6734524	157
223	6044	469.5142045	164
223	9265	480.7529409	175
223	10920	467.981768	166
233	11275	270.973459	202
253	131	417.9658082	223
258	2065	187.9670576	198
305	2697	682.0882936	134
311	549	638.546104	93
311	7595	683.8657187	89
344	13962	810.3294073	108
371	4151	210.7662142	142
371	11490	214.8041237	135
385	9814	711.227384	104
388	11898	210.1666708	116
410	9931	1058.667019	116
417	528	210.1035135	196
417	8276	221.5355411	205
417	8450	224.4309539	193
417	8563	182.3847635	181
417	12830	231.9510727	213
443	1366	351.3476149	127
470	5875	1877.111083	76
471	1906	1166.492662	160
471	2318	1213.85843	157
471	3645	1058.664882	157
471	4771	1204.247677	157
493	11228	431.5826259	196
501	692	207.5455467	185
511	10083	805.0999648	112
511	11652	697.0754451	118
511	11838	957.361107	109
511	12836	828.5980671	115
512	7981	249.7857736	195
515	10246	481.460171	132
525	5271	821.6973706	100
526	13220	931.043321	108
527	12762	1460.127177	80
537	7827	1432.428324	85
572	385	676.9220769	207
572	1786	707.5552121	209
587	793	1120.666852	69
631	12938	201.7440641	194
635	11690	478.0186439	107
667	2328	1094.716941	69
667	10635	1095.010873	72
706	5655	746.5959791	114
726	385	735.0441739	216
726	1786	784.3064568	207
746	1254	310.0958884	175
746	7587	337.6255077	177
746	7604	307.7489809	179
757	7714	265.1324555	187
759	3952	1858.210282	180
759	6969	1491.673945	184
759	11169	1721.569617	206
771	1629	294.3219102	150
773	1254	390.5404423	154
773	7587	396.727579	150
773	7604	414.9043383	172
827	662	1371.870327	81
827	12758	1376.367647	80
830	8881	364.8421785	186
830	13658	315.5126943	189
834	9239	304.3392244	127
843	1189	881.5306409	105
843	11343	1311.382935	104
859	1811	471.8488464	96
866	11206	192.5977246	172
869	4355	227.62476	188
869	13965	256.8418761	183
891	7492	296.9629095	81
904	10873	194.1560316	153
907	6193	697.8511426	113
907	8813	601.1570427	128
935	3595	424.0990462	144
937	13652	963.5765849	99
962	6000	524.7189715	138
972	12540	1957.075625	70
973	3453	243.1303467	170
979	8725	455.6250711	162
979	13516	541.0764171	152
1087	10346	1458.860437	101
1113	12476	194.5125044	188
1134	597	641.6059266	93
1145	3731	446.47544	104
1211	528	315.3268701	172
1211	8276	307.0544883	180
1211	8450	252.4319375	195
1211	8563	254.8307241	180
1211	12830	277.1249843	184
1219	12273	465.7034026	121
1219	13423	500.8463826	123
1243	9789	449.3228612	133
1255	13819	1111.801029	114
1262	6147	275.2928439	142
1270	4485	375.7780863	125
1270	7370	362.0338842	121
1270	9818	343.9167677	127
1270	13002	346.7318117	121
1271	7324	2133.382049	90
1271	11627	1654.353095	85
1278	11309	2393.045838	40.31678793
1278	12381	2362.9219	44.02173913
1279	4675	1648.917662	71
1297	9191	447.2091096	100
1300	9562	191.6833179	221
1302	1294	241.9773938	141
1304	6242	970.3962931	135
1304	7350	1157.323425	125
1304	11709	909.0097604	134
1336	11938	344.0203802	150
1345	6444	495.3206159	142
1350	5285	3578.27429	91
1377	211	518.9070782	168
1377	6961	520.2546212	160
1377	7399	495.5939539	168
1377	13750	512.7481984	170
1391	8937	1189.341379	82
1391	12666	1295.055082	81
1403	5596	1132.156045	90
1426	6981	387.9570725	125
1435	1613	855.5981788	131
1478	7981	337.5855973	182
1504	4285	740.4686856	98
1507	9977	470.9328016	86
1509	9078	209.1082172	152
1512	875	773.8808373	104
1522	9931	863.0890812	127
1524	8725	344.6742863	155
1524	13516	320.6591786	164
1556	7158	605.0647292	137
1566	13155	1099.196838	103
1581	12764	331.7540525	125
1591	385	734.232264	207
1591	1786	754.102608	222
1631	1482	196.1545944	146
1637	9979	1099.936191	112
1646	4034	2244.921565	49
1659	13781	280.6442098	158
1659	13789	297.4741923	158
1667	9233	296.1924057	119
1668	9954	1709.683268	93
1669	13463	2430.820205	58
1696	13236	609.073139	85
1719	7304	687.4948904	130
1726	13625	1310.993023	87
1733	6193	795.2291943	125
1733	8813	556.9389117	153
1756	13725	195.0678956	165
1761	3490	2575.824021	53
1761	5927	2564.899193	54
1773	5470	733.066905	119
1776	8520	1322.096682	89
1787	4879	1394.655995	89
1793	13934	311.8701958	184
1843	450	1868.852119	89
1855	2834	314.9407874	111
1855	5608	263.3599841	117
1857	10950	419.2029633	162
1859	12992	387.7382548	113
1875	385	722.2844621	201
1875	1786	790.0725017	214
1876	2467	802.0658081	105
1876	6460	808.5163054	111
1909	5071	247.5186997	172
1909	7849	204.2477878	185
1917	2287	182.9972312	205
1926	8446	1698.767999	77
1974	8489	319.032592	169
1975	929	1144.721645	102
1988	11296	632.9051589	86
2001	7842	793.2101853	71
2004	4510	827.0260663	92
2004	11505	857.3669962	87
2017	7245	246.4476936	125
2020	4770	400.6214513	134
2020	13198	522.1200977	136
2086	13091	251.9191754	149
2120	9545	291.4058453	146
2135	11257	186.8660436	139
2143	12324	409.5354487	112
2144	385	542.4492788	205
2144	1786	613.2067966	227
2149	6843	1790.320517	90
2154	2784	260.0707004	136
2169	12742	373.3707902	109
2170	156	271.9984965	166
2170	6618	311.8698408	170
2170	13411	265.688262	168
2183	5065	573.8355267	85
2187	11413	696.1410949	75
2214	12175	1181.918206	94
2215	8137	664.5147051	132
2239	1545	971.7097439	105
2245	1918	882.2304306	73
2247	7297	1683.316208	43.0647448
2251	10728	477.1684337	152
2262	2464	874.5330721	90
2270	1613	633.2205749	148
2274	680	514.4627598	100
2274	5686	519.5748903	99
2274	8361	573.0477742	107
2274	9811	521.2968233	105
2287	12579	432.1229811	152
2302	471	3969.313091	44.02173913
2345	2653	571.4447342	102
2351	4049	919.7190945	106
2360	8104	380.3653933	168
2360	9018	373.5379517	169
2386	6271	206.7156352	179
2389	4103	201.3615191	230
2402	3579	481.5795741	138
2405	4079	309.3089789	110
2405	7769	386.1198317	112
2409	3952	1634.407858	192
2409	6969	1436.716412	189
2409	11169	1519.957159	198
2469	3113	374.7027392	141
2469	3207	415.4828262	141
2469	3360	317.9663694	153
2469	8370	473.7073983	142
2469	11204	366.8718061	159
2470	10192	972.8228048	96
2513	7034	531.6813852	72
2515	5967	303.1283491	201
2516	5787	300.2991563	110
2516	7506	331.5835432	103
2540	2784	620.7909022	111
2542	5660	583.0069182	147
2542	7113	539.6832174	146
2542	8007	522.4951902	143
2583	8520	1558.150088	82
2584	6787	475.6048066	136
2608	1597	2297.977479	54
2608	9114	2162.593423	53
2623	6677	452.0367932	189
2630	5939	797.8408485	49
2632	10078	581.8654738	129
2632	11604	576.8008783	130
2656	3453	226.4350067	183
2660	7308	841.2129504	118
2672	12299	1514.846868	69
2689	5401	506.9316064	136
2694	12997	922.7706395	111
2722	2189	1065.191327	94
2723	3429	648.5135461	67
2760	13120	332.9898151	128
2762	9708	1368.936232	78
2764	657	409.5020676	121
2773	5396	222.1277084	144
2776	11192	393.0170203	141
2777	467	2249.558205	50
2790	9376	508.0873751	120
2812	10050	790.4962398	105
2821	3952	1609.222921	186
2821	6969	1371.578951	189
2821	11169	1473.877601	199
2850	6581	3687.096465	69
2855	11240	995.7275803	114
2872	12784	1900.759699	107
2885	10022	254.3378995	135
2894	11188	359.0227046	178
2894	11585	308.4502998	177
2894	12753	361.4155338	180
2898	6064	620.4158589	120
2910	8785	530.3710978	98
2922	401	608.0469859	146
2922	10623	666.780729	139
2944	7323	941.2292438	130
2966	1017	1187.513477	86
2966	4622	1234.927878	95
2967	984	717.3653095	108
2980	13537	545.4354659	96
3028	7447	748.2748376	113
3037	2697	738.9728488	143
3045	8475	875.1410701	117
3063	493	782.21806	158
3063	5711	697.5947135	168
3067	6685	489.6128416	156
3084	6209	269.6600207	162
3090	11192	360.6125477	148
3112	8106	815.1600012	117
3112	8623	835.8016638	123
3123	12331	1614.211676	62
3129	2595	490.739443	139
3167	3875	790.4897876	145
3168	9457	842.6195881	101
3187	5154	380.1584369	112
3217	3952	1504.414918	193
3217	6969	1304.759466	191
3217	11169	1400.841632	210
3222	5253	439.5452036	141
3229	8146	1038.664947	135
3238	1922	274.8629188	111
3238	8436	274.8629188	111
3252	8323	525.4613698	157
3261	1143	1103.529494	68
3262	1254	357.5364998	175
3262	7587	391.4237853	168
3262	7604	412.7267897	160
3308	12850	490.9196887	84
3325	12399	1065.635161	81
3335	6215	599.87804	141
3335	10832	601.7675422	140
3371	3036	264.9445133	161
3371	11298	305.0236569	162
3392	852	670.1969714	108
3398	4450	1053.254244	92
3411	6444	682.5393272	126
3424	12261	616.0705852	121
3426	5928	602.1808906	129
3429	385	606.9797645	209
3429	1786	757.9067046	215
3478	6678	1588.834627	55
3481	5389	440.7241294	142
3492	997	595.0460855	142
3514	10078	620.3380042	127
3514	11604	622.4183871	126
3516	13621	416.5882782	97
3519	193	1666.605553	95
3519	6830	1564.332429	104
3519	8798	1653.065474	96
3520	8062	588.711181	126
3528	11623	853.8382088	98
3531	7492	233.4731078	89
3540	8327	3095.278574	87
3544	2461	911.4040079	87
3554	4423	516.4082525	107
3557	3952	1660.779506	183
3557	6969	1410.258339	181
3557	11169	1544.48613	196
3570	3303	736.1682491	122
3609	9035	196.1739774	162
3619	1817	3102.307844	45
3627	12059	282.5834831	138
3640	12573	602.4440591	142
3647	4302	187.1384538	217
3647	10181	234.9416858	196
3664	8180	335.1896149	141
3669	3924	1703.734557	87
3671	6429	281.9842978	138
3690	6408	2084.700891	65
3697	3952	1511.167288	191
3697	6969	1314.457018	183
3697	11169	1441.387778	208
3706	4621	800.4229089	121
3732	1854	697.7941986	109
3785	9220	1630.300683	65
3790	6848	593.8331545	108
3809	2722	342.0697825	141
3810	8937	1166.381793	86
3810	12666	1197.658963	87
3836	447	340.9401445	117
3836	11638	414.8565037	116
3836	11769	362.2414543	122
3839	10655	572.9018098	134
3844	11420	212.36109	164
3867	91	2096.669708	102
3879	8195	319.0764231	162
3888	3361	1883.501819	206
3904	10083	644.7169337	125
3904	11652	620.3219941	128
3904	11838	713.1769055	125
3904	12836	604.3217458	138
3923	385	642.9492566	204
3923	1786	649.4213667	233
3925	11646	1273.018205	101
3945	5888	394.0089809	129
