18	14949	711.7584446	109
43	11121	258.2840191	188
63	10246	261.3495041	125
64	3146	1389.474266	111
73	11597	1538.602704	84
85	3513	2203.306596	61
85	6027	2181.997747	62
124	17128	871.4278802	104
130	17725	739.851202	104
149	18706	969.0584404	114
206	1761	239.8730303	101
215	14443	508.4794792	100
216	12867	914.7868088	105
225	8064	636.197559	105
240	1925	554.6610111	154
244	3090	319.2492338	173
271	1189	658.9053505	110
298	14176	371.3807072	123
310	19468	295.9794059	180
326	19318	1261.237009	110
327	12861	467.474796	147
335	8107	460.6084054	138
338	15521	223.8951248	187
352	16109	276.5158006	135
368	11440	631.0670813	94
380	2704	902.5813061	89
381	5461	243.9493385	163
391	16230	275.3597484	125
395	19699	2181.024991	60
397	6771	1617.231217	69
397	13320	1651.722004	66
411	4484	414.3567218	100
428	17181	2763.906213	56
430	9134	187.2214177	269
436	433	1161.371794	56
436	3643	1089.766082	62
443	744	377.4180812	91
446	10208	277.7190056	154
455	17750	2764.293592	41.21271655
463	5266	695.2403921	96
497	7303	276.7014009	348
508	13203	669.8888467	92
546	18859	385.5992336	145
553	14486	407.9311761	82
553	15992	399.2832835	86
563	1170	331.5952015	125
565	16914	432.4619108	166
573	17817	360.5317649	131
575	10608	786.9423439	115
582	7369	1595.190714	66
611	19721	279.3101128	127
635	3066	192.8987419	197
647	4949	1137.822835	88
650	19468	354.0878645	162
660	10318	1600.95891	103
706	5627	493.7192561	68
734	8346	223.6125002	185
734	15117	217.0057503	185
752	15775	266.8273452	126
753	3066	186.4489093	213
793	6080	181.095143	233
798	8404	317.4960924	131
809	11898	576.5413146	59
814	6374	1006.047443	81
814	12174	1161.468891	78
817	10520	2984.52517	94
825	1803	317.5451985	181
829	17695	940.8831314	158
838	6316	234.5912325	157
839	10345	1041.854359	111
863	15352	205.5811616	158
887	12841	215.8617862	165
897	6436	1255.157141	88
900	15425	849.1630143	105
901	11345	442.1463802	117
905	1839	815.5895187	129
916	11724	304.3403372	172
916	18756	209.55297	192
928	11861	194.4632782	178
945	8782	927.7269781	104
961	145	253.190842	147
982	9056	375.2041036	106
983	1763	683.8250891	109
1004	7070	211.6384304	198
1015	7673	361.3384174	162
1016	449	482.1281518	76
1069	17915	1612.446559	67
1071	19706	262.7884152	99
1086	8910	1618.510328	100
1088	6939	246.2198462	210
1088	18877	204.0546834	204
1097	12781	281.035254	157
1097	17475	212.0751412	163
1099	6792	308.1267239	143
1100	15058	1049.681696	106
1138	17963	721.8191475	140
1141	6435	520.4722397	122
1155	17098	537.8773508	119
1161	19661	1293.254865	89
1162	17874	954.4474509	101
1187	5563	967.7419836	121
1196	14625	453.4876245	92
1203	1283	201.4788589	127
1206	3655	185.3487784	143
1213	10941	978.4189282	95
1214	710	229.8189173	157
1230	14896	1238.958489	95
1230	16389	1115.78894	101
1239	4430	986.4362804	114
1239	17832	915.2212574	120
1252	13124	746.469037	87
1265	10074	845.6886255	60
1269	4218	274.9318265	354
1269	14581	258.4717903	371
1274	17771	383.9957838	143
1293	18464	403.5183935	124
1297	4023	264.537827	142
1304	6792	448.4511707	132
1316	4091	1547.819984	88
1377	2646	236.387141	181
1377	6466	285.1960469	176
1387	4192	1572.37485	96
1403	4479	295.5666125	178
1424	15425	835.457073	96
1440	6581	212.5099851	157
1466	14747	265.1432205	189
1498	2431	208.8627409	190
1503	12788	1641.867649	83
1503	14742	1661.978889	82
1524	14588	245.781324	144
1528	1287	225.0486552	167
1530	13465	357.0702624	114
1538	3338	952.4839698	131
1544	15515	365.1258705	194
1546	18568	573.7874058	100
1551	19594	1495.496165	113
1555	15859	1893.732614	83
1558	18166	928.5633893	75
1568	9134	205.0715572	252
1573	15867	327.6921675	138
1579	5529	1414.057884	71
1579	16436	1374.586392	73
1603	2040	497.3345182	172
1603	8834	378.5831529	187
1621	17600	283.4839582	84
1638	14529	1342.711188	83
1643	6051	866.4254413	59
1655	13978	770.1853534	138
1658	638	3294.556559	30.2968022
1665	6648	930.2698042	124
1665	19320	967.0367535	119
1667	5568	400.3276085	185
1667	13196	445.1277548	162
1667	13772	380.272126	173
1673	14753	200.0674396	161
1677	11331	210.7147864	210
1678	2858	852.8857	132
1737	2706	443.3449241	74
1738	8141	557.2631833	98
1739	6035	2334.654484	107
1741	10285	615.5295495	122
1741	10540	618.8167149	131
1741	13756	631.8406611	119
1741	14280	587.4410951	133
1774	11851	358.5231731	155
1789	4091	1518.055988	82
1792	12664	1506.034949	101
1792	14774	1442.751703	97
1792	17337	1535.398937	102
1794	265	877.5468043	78
1801	13232	214.4522589	219
1815	7493	615.3618288	155
1821	15029	715.9771816	86
1824	11641	496.3345494	142
1835	3879	499.5274399	147
1835	4869	571.0583095	138
1835	9949	521.4990791	149
1835	10317	494.9947145	140
1839	8835	3060.619312	74
1839	9682	3055.709396	74
1839	19537	3020.653766	75
1843	18971	214.5726326	110
1860	4425	298.8764282	154
1861	8782	744.04459	118
1870	10397	183.7225233	164
1877	3786	187.5943222	252
1881	2323	592.1009065	129
1886	9225	458.9994648	159
1889	2804	201.56655	213
1889	3754	205.2281124	229
1893	4867	266.4997551	180
1893	18308	274.3719942	180
1894	9033	209.2674211	109
1898	2865	547.285163	113
1898	5732	625.9032757	107
1898	11498	517.575082	119
1931	10182	279.5659475	143
1939	3103	226.3393902	150
1952	1869	1497.882232	97
1952	9157	1289.809896	103
1952	13959	1524.802041	97
1991	6240	619.4052894	115
2005	13782	335.4416061	157
2014	12547	1399.217893	50
2014	18231	1374.807975	52
2037	528	877.1876377	108
2042	18568	404.5195348	118
