6	1904	320.8982254	170
10	12837	569.0911173	126
10	15092	511.5224032	129
43	13355	467.2626619	126
46	209	314.3438767	271
64	988	582.6817455	54
64	5768	502.0242604	50
64	9226	509.6657997	50
64	11749	459.3544689	53
64	17459	627.4754231	50
72	15710	654.901685	98
80	2338	1849.477855	56
87	3340	725.0731798	114
92	1824	646.3260572	133
94	5346	1376.75854	81
106	362	396.1733633	68
110	2609	338.223297	216
110	6211	323.6143092	196
110	9425	270.3583392	210
110	12923	359.9955725	207
110	16890	373.9044674	189
126	6527	735.2406573	107
129	4276	3132.917364	72
135	8767	1998.454609	63
138	3153	240.2780968	179
138	4689	229.2953237	189
144	16749	545.1312843	82
149	9838	1875.623132	22.76709704
160	3928	265.2459015	105
161	18891	3966.985945	44.02173913
170	11909	862.7063128	53
172	8532	1724.76019	53
174	1675	650.6142592	52
174	14604	664.3650009	50
176	6484	4115.605543	91
176	17360	3755.103668	88
181	869	1578.655515	17.87759777
186	5414	905.2229378	139
194	17017	1063.447891	40.31678793
211	8084	3646.824463	25.97643606
211	8689	3711.342747	24.31888239
211	10486	3752.249798	23.79021103
211	15751	3742.886281	24.859302
216	13707	1764.98027	44.02173913
220	5547	553.8493984	106
223	11535	1125.138892	30.97006447
225	15473	650.4978881	134
228	14766	1052.266206	64
229	2030	936.6092535	63
229	13491	938.0741932	63
230	18108	340.7846574	128
233	12489	496.9877592	119
237	2523	2979.270196	33.81608925
239	11265	757.4509724	86
254	16009	220.9475487	133
255	10201	232.5595201	173
255	13985	182.8902711	188
261	12156	1964.527517	29.63817606
262	6160	1181.015165	126
262	13092	1146.152801	124
263	8910	1146.086308	79
265	1521	998.8414106	110
270	6013	843.7903217	132
270	18840	873.2765279	123
284	10447	1557.65598	63
288	7770	1244.92447	63
291	13581	1122.243252	110
295	16150	1325.426732	141
297	7363	275.8198106	92
298	8707	567.0966613	109
304	8867	1669.354433	106
309	10245	2098.877899	36.1209642
309	17957	2040.405129	38.58293741
316	17810	6752.048892	67
327	2940	976.6740104	92
330	12371	207.8615937	232
334	10776	2606.30064	47
335	9540	393.4991792	84
